,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
3257,1994,3,Indiana,,35,,Miami (OH),,14
3258,1994,3,Iowa,,37,,Iowa State,,9
3259,1994,3,Kansas,,17,,Michigan State,,10
3260,1994,3,Louisiana,,29,,Northern Illinois,,9
3261,1994,3,Louisiana State,,44,,Mississippi State,,24
3262,1994,3,Louisiana Tech,,32,,Houston,,7
3263,1994,3,Memphis,,42,@,Tulsa,,18
3264,1994,3,Miami (FL),5,47,@,Arizona State,,10
3265,1994,3,Michigan,6,26,@,Notre Dame,3,24
3266,1994,3,Minnesota,,33,,Pacific,,7
3267,1994,3,Mississippi,,59,,Southern Illinois,,3
3268,1994,3,Nevada,,18,,Arkansas State,,0
3269,1994,3,North Carolina State,,29,@,Clemson,22,12
3270,1994,3,Oregon State,,44,,Wyoming,,31
3271,1994,3,Penn State,8,38,,Southern California,14,14
3272,1994,3,Pittsburgh,,30,,Ohio,,16
3273,1994,3,Purdue,,51,,Toledo,,17
3274,1994,3,Rutgers,,17,,West Virginia,,12
3275,1994,3,San Diego State,,22,,California,,20
3276,1994,3,South Carolina,,14,,Arkansas,,0
3277,1994,3,Stanford,24,41,@,Northwestern,,41
3278,1994,3,Syracuse,,34,@,Cincinnati,,19
3279,1994,3,Tennessee,19,41,@,Georgia,23,23
3280,1994,3,Texas,20,30,,Louisville,,16
3281,1994,3,Texas A&M,16,36,,Oklahoma,15,14
3282,1994,3,Texas Christian,,44,@,New Mexico,,29
3283,1994,3,Texas-El Paso,,22,,Eastern Illinois,,20
3284,1994,3,Tulane,,15,@,Rice,,13
3285,1994,3,UCLA,13,17,,Southern Methodist,,10
3286,1994,3,Utah,,66,,Idaho State,,0
3287,1994,3,Virginia,,47,@,Navy,,10
3288,1994,3,Virginia Tech,21,24,@,Southern Mississippi,,14
3289,1994,3,Wake Forest,,12,,Appalachian State,,10
3290,1994,3,Washington,25,25,,Ohio State,18,16
3291,1994,3,Washington State,,24,,Fresno State,,3
3292,1994,3,Wisconsin,10,56,,Eastern Michigan,,0
3293,1994,4,Duke,,43,,Army,,7
3294,1994,4,Alabama,12,13,@,Arkansas,,6
3295,1994,4,Arkansas State,,41,,Southern Illinois,,14
3296,1994,4,Auburn,11,30,,Louisiana State,,26
3297,1994,4,Baylor,,14,,Oklahoma State,,10
3298,1994,4,Boise State,,37,,Nevada,,27
3299,1994,4,Bowling Green State,,59,,Navy,,21
3300,1994,4,Central Michigan,,30,@,Eastern Michigan,,29
3301,1994,4,Cincinnati,,17,@,Miami (OH),,17
3302,1994,4,Colorado,7,55,,Wisconsin,10,17
3303,1994,4,Colorado State,,28,@,Brigham Young,22,21
3304,1994,4,East Carolina,,31,@,Temple,,14
3305,1994,4,Florida,1,31,@,Tennessee,15,0
3306,1994,4,Florida State,3,56,@,Wake Forest,,14
3307,1994,4,Fresno State,,24,,Oregon State,,14
3308,1994,4,Georgia,,70,,Louisiana-Monroe,,6
3309,1994,4,Hawaii,,21,@,California,,7
3310,1994,4,Idaho,,48,@,Nevada-Las Vegas,,38
3311,1994,4,Illinois,,34,,Northern Illinois,,10
3312,1994,4,Indiana,,59,@,Kentucky,,29
3313,1994,4,Kansas State,,27,,Rice,,18
3314,1994,4,Kent State,,32,,Akron,,16
3315,1994,4,Louisville,,25,@,Arizona State,,22
3316,1994,4,Maryland,,24,@,West Virginia,,13
3317,1994,4,Minnesota,,40,,San Diego State,,17
3318,1994,4,Mississippi,,20,@,Vanderbilt,,14
3319,1994,4,Missouri,,16,@,Houston,,0
3320,1994,4,Nebraska,2,49,,UCLA,13,21
